Section ID,Section Depth T (cm),Section Depth B (cm),Corrected mblf T,Age cal yr,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
GLAD2-LT01-2B-23E-4,40,42,63.026,170494.754,34.77,26.34,35,24.43,70.89,19.08,34.56,17.28,40.05,25.24,39.24,22.79,75.18,18.3,28.05,15.37,12.86,32.86,12.38,33.81,16.7,99.84,22.93,17.43,108.78,43.84,23.62,23.4,16,43.81,26.13,34.22,44.55,38.79,17.9,60.32,63.27,24.5,17.1,22.27,17.01,32.88,24.97,27.99,10.68,21.5,13.61,24.46,10.64,35.38
GLAD2-LT01-2B-24E-1,60,62,64.253,174824.837,15.91,55.73,48.77,55.73,45.33,35.2,31.8,26.74,67.52,43.2,35.11,58.04,22.52,14.21,20.97,61.71,21.77,54.15,9.73,64.3,36.21,21.05,35.72,55.85,18.64,73.22,52.79,56.53,32.73,27.78,30.24,29.23,29.16,64.66,46.31,20.42,32.86,17.22,25.38,29.25,66.52,42.18,20.48,35.58,26.71,40.91,30.29,16.12,84.08,34.29
GLAD2-LT01-2B-24E-1,100,102,64.588,176007.052,83.78,100.6,61.29,39.52,41.56,63.56,58.61,16.53,31.43,16.87,97.53,22.44,15.39,31.51,65.69,17.18,14.76,66.54,30.48,69.34,42.16,24.43,22.52,76.74,23.89,30.87,31.5,28.78,71.68,26.24,13.33,70.89,43.67,17.15,28.23,68.16,66.92,82.68,35.51,17.47,32.69,56.79,102.34,43,31.09,36.33,15.04,22.82,32.44,
GLAD2-LT01-2B-24E-2,60,62,65.183,178106.807,74.19,58.57,45.45,78.41,31.82,65.65,27.89,32.38,64.19,15.78,27.67,21.63,43.88,17.78,19.67,37.16,45.4,86.06,12.77,73.72,18.91,12.52,39.68,53.21,14.63,12.66,26.01,37.69,36.09,14.9,57.75,21.3,23.58,43.07,13.07,78.72,39.66,76.59,78.37,73.25,19.54,10.08,31.91,23,30.57,45.63,31.32,9.8,20.33,20.29
GLAD2-LT01-2B-24E-2,80,82,65.351,178699.679,14.37,13.13,22.99,25.32,71.46,25.53,19.05,19.4,58.97,12.12,25.37,42.54,15.24,19.46,11.24,22.86,18.17,29.42,15.17,18.04,16.44,15.65,26.87,25.1,61.6,31.44,11.22,46.89,25.65,31.29,19.97,17.01,10.52,10.36,21.6,14.51,16.13,16.31,50.42,45.1,30,15.03,24.64,21.19,25.79,38.04,18.96,17.06,50.04,25.38
GLAD2-LT01-2B-24E-3,10,12,65.703,179941.887,86.21,36.75,74.52,78.99,20.83,76.73,73.81,25.59,68.66,83.55,74.35,73.78,15.6,79.62,70.5,67.36,29.93,72.52,17.31,23.18,40.8,64.11,17.82,76.11,77.91,70.2,75.59,23.36,25.13,77.71,23.12,85.12,71.23,23.88,34.31,16.95,72.53,26.33,67.34,30.35,105.53,22.45,58.26,25.93,77.59,73.89,77.64,73.74,74.72,57.6
GLAD2-LT01-2B-24E-3,30,32,65.87,180531.23,65.53,73.87,25.74,20.41,20.68,25.99,22.31,17.35,69.12,24.23,62.54,68.96,18.5,34.5,23.23,26.35,15,42.6,38.66,57.73,25.61,47.47,33.82,66.14,18.1,36.46,63,64.76,67.01,70.8,22.47,68.17,27.56,58.46,44.29,66.27,23.39,39.43,35.65,19.86,33.43,25.45,55.48,88.42,39.59,21.17,67.39,19.19,26.61,20.77
GLAD2-LT01-2B-24E-3,50,52,66.038,181124.102,30.57,35.37,60.83,25.42,33.42,53.55,28.03,17.51,31.4,54.2,56.82,27.86,61.97,21.71,16.76,39.73,40.97,29.05,31.25,67.22,67.18,44.51,45.78,31.24,73,65.79,81.68,15.68,53.41,23.8,24.63,57.08,50.68,56.33,65.33,25.24,31.85,35.74,28.42,56.47,37.65,23.49,26.21,65.03,46.27,69.66,57.96,58.5,68.92,15.28
GLAD2-LT01-2B-24E-3,90,92,66.373,182306.317,17.88,13.27,91.24,89.43,12.79,22.99,11.63,16.65,48.57,37.77,12.32,56.62,11.91,26.68,13.13,40.7,44.48,19.81,55.65,22.46,31.03,15.1,28.51,71.04,39.46,11.25,30.61,28.96,55.39,23.44,42.26,36.54,30.07,17.08,34.45,39.17,101.7,59.59,80.2,20.68,67.49,31.91,30.55,18.58,42.72,17.79,22.91,54.35,65.1,47.96
GLAD2-LT01-2B-25E-1,100,102,67.651,186816.379,45.58,21.84,76.68,70.33,53.12,23.2,64.3,32.37,61.94,20.96,52.86,78.29,28.03,35.72,55.87,46.87,24.42,31.47,67.86,60.07,25.65,30.62,69.96,20.96,44.97,43.71,72.05,29.19,36.47,72.5,70.96,51.09,59.19,22.86,50.36,28.72,12.04,54.19,39.52,24.35,24.36,64.32,45.78,26.44,24.97,70.43,72.66,54.77,68.11,59.26
GLAD2-LT01-2B-25E-2,0,2,67.705,187006.945,56.8,49.64,24.01,37.7,69.65,53.07,62.87,61.95,57.16,44.84,55.05,65.34,21.64,68.09,52.05,36.46,26.4,27.96,40.34,36.17,45.6,41.51,67.04,73.51,24.42,99.76,47.34,23.61,41.59,49.99,48.62,82.66,63.96,65.3,21.64,63.27,43.67,21.39,40.45,57.11,30.1,54.65,32.34,70.82,55.1,62.23,53.59,25.85,76.72,45.84
GLAD2-LT01-2B-25E-2,20,22,67.885,187642.165,55.71,51.39,28.37,57.23,77.16,52.72,50.14,50.54,42.6,37.8,35.75,90.09,60.05,60.28,41.02,67.1,60.82,64.63,40.07,52.96,59.39,60.14,39.9,56.87,61.98,36.46,37.55,67.01,43.37,59.35,52.11,43.27,69.15,60.5,36.83,56.5,40.76,37.76,57.46,23.47,53.76,49.4,56.68,48.29,41.96,55.34,35.13,19.76,54.87,37.69
GLAD2-LT01-2B-25E-2,30,32,67.975,187959.775,51.77,47.22,71.03,66.67,35.65,63.4,52.15,11.5,33.87,43.74,31.74,56.33,66.94,16.74,38.52,54.63,57.01,29.26,30.84,49.72,47.76,54.42,67.89,82.9,72.72,48.09,52.31,49.8,49.33,75.45,26.67,67.22,24.09,33.54,16.26,56.14,53,57.21,53.09,30.95,43.49,24.29,42.18,60.04,64.04,40.55,76.88,52.28,43.2,51.59
GLAD2-LT01-2B-25E-2,60,62,68.245,188912.605,39.99,61.84,37.18,54.97,62.82,66.01,47.01,50.36,57.76,43.06,38.7,26.77,28.12,11.5,41.06,48.78,17.35,70.44,31.85,57.42,39.79,93.63,84.97,81.74,53.22,66.27,58.47,42.1,93.11,87.59,45.93,39.43,46.91,38.2,31.55,30.95,39.12,58.31,36.12,25.39,60.23,94.64,44.77,50.65,55.67,33.44,40.45,25.71,54.09,37.23
GLAD2-LT01-2B-25E-2,90,92,68.516,189868.964,61.91,60.05,46.36,64.05,49.82,48.5,25.78,62.53,27.96,47.66,71.68,64.49,34.9,46.42,39.78,50.48,56.26,65.06,40.82,25.92,69.55,40.25,41.84,55.79,84.08,44.95,29.12,22.51,22.69,54.49,15.31,50.56,43.27,44.06,35.39,44.4,70.03,58.59,84.83,71.3,46.37,43.68,52.07,73.06,57.71,45.98,47.72,32.67,47.02,69.72
GLAD2-LT01-2B-25E-2,100,102,68.606,190186.574,45.19,45.47,68.28,53.74,57.69,56.06,57.07,34.22,27.35,51.72,41.58,59.6,46.64,66.61,39.42,38.2,56.81,41.71,59.8,46.03,50.81,35.26,51.18,53.2,46.77,29.37,73.82,48.05,46.41,45.31,43.01,56.88,65.26,64.64,59.54,58.51,43.53,42.75,62.09,86.91,69.93,46.47,44.07,44.09,69.33,46.46,55.58,53.11,69,74.65
GLAD2-LT01-2B-25E-3,0,2,68.678,190440.662,55.55,21.72,46.48,42.26,28.63,64.88,54.04,38.4,55.59,74.56,70.89,46.72,37.35,50.82,55.65,52.38,61.78,67.23,53.75,52.58,61.61,68.7,43.6,65.06,43.23,43.35,42.37,37.03,35.86,28.93,79.63,60.76,35.78,30.81,18.65,78.1,41.5,79.91,55.79,38.72,76.06,68.74,39.6,54.9,55.26,50.82,76.61,43.14,79.6,46.54
GLAD2-LT01-2B-25E-3,20,22,68.858,191075.882,68.83,43.32,108.2,31.29,28.18,49.46,23.06,84.13,103.73,90.59,67.56,65.24,19.96,40.81,32.14,36.4,34.5,70.01,12.13,71.88,36.68,38.64,18.65,49.5,71.02,47.91,80.92,70.35,84.15,65.54,41.91,77.84,68.11,69.47,60.6,85.89,101.41,76.75,79.22,63.72,61.62,54.22,82.94,52.95,46.92,99.81,23.27,49.51,84.82,64.97
GLAD2-LT01-2B-25E-3,40,42,69.038,191711.102,89.42,74.36,75.37,24.49,69.36,36.67,71.64,37.69,68.58,66.96,38.57,96.57,38.98,49.85,35.99,74.63,40.01,52.69,43.95,45.34,45.31,42.65,43.81,43.32,65.66,43.28,71.52,69.81,71.3,40.14,38.16,56.6,84.39,75.57,28.67,52.94,54.52,78.51,50.82,29.67,100.8,34.37,28.16,33.06,41.64,69.25,22.93,40.14,44.09,81.97
GLAD2-LT01-2B-26E-1,10,12,69.835,194523.715,24.75,65.84,20.17,22.19,52.12,41.84,75.43,28.92,24.59,33.51,41.02,47.53,51.84,37.66,74.63,33.9,63.33,43.77,61.37,20.97,24.56,43.41,25.3,32.45,66.2,34.69,87.7,16.13,20.75,42.72,24.83,12.25,85.93,28.6,55.13,61.85,25.72,15.18,18.59,35.09,24.13,44.22,22.18,95.92,40.28,40.54,51.09,21.43,31.25,23.27
GLAD2-LT01-2B-26E-1,60,62,70.262,196030.598,14.56,26.86,30,13.33,27.41,22.73,41.63,37.9,23.96,34.75,15.31,18.37,30.02,24.42,16.27,21.7,16,54.17,19.05,24.09,17.7,22.88,98.48,18.51,41.7,24.36,32.11,27.29,52.05,26.28,22.4,57.02,58.62,16.53,25.31,88.71,50.35,36.42,35.73,21.85,15.71,25.99,45.18,53.81,29.47,44.58,52.67,17.25,57.69,16.54
GLAD2-LT01-2B-26E-1,70,72,70.347,196330.563,50.34,56.46,16.56,52.86,50.15,42.48,79.26,22.79,87.24,18.44,24.08,51.72,52.26,50.26,44.97,26.2,57.43,55.85,45.45,17.35,47.48,47.18,74.99,55.27,86.94,35.04,29.6,48.91,46.82,58.27,27.56,19.39,59.53,50.61,35.68,13.54,18.64,48.55,24.56,47.01,46.73,54.36,55.05,16.4,77.58,50.94,51.45,55.55,53.67,50.75
GLAD2-LT01-2B-26E-1,90,92,70.518,196934.022,41.84,48.64,43.2,52.79,22.04,86.83,29.68,51.82,34.11,46.4,48.78,41.63,42.11,50.51,39.55,13.68,52.32,48.64,43.55,74.73,23.08,69.21,28.64,43.61,89.96,19.63,48.03,42.62,39.39,64.25,39.59,17.96,45.58,47.93,41.23,42.72,81.77,46.94,63.88,87.23,40.55,43,49.88,72.11,19.12,88.91,27.37,77.43,41.97,46.47
GLAD2-LT01-2B-26E-1,100,102,70.603,197233.987,40.27,43.55,11.91,60.75,35.89,41.29,22.09,45.58,40.19,14.98,35.77,25.58,39.46,75.91,41.17,37.76,48.11,27,21.45,17.89,50.68,35.51,52.68,18.13,64.29,33.06,31.55,42.99,37.03,75.16,51.45,60.63,50.51,61.02,43.81,68.1,20.82,37.03,82.25,18.35,60.22,40.75,17.82,26.69,63.4,50.84,78.16,18.84,54.31,38.86
GLAD2-LT01-2B-26E-1,110,112,70.689,197537.481,41.89,37.35,39.74,74.7,23.27,22.52,44.22,52.18,46.95,82.25,39.32,43.04,60.02,28.91,40.85,37.71,47.07,33.91,40.29,36.41,31.05,41.63,72.87,39.93,37.69,64.55,36.34,41.18,75.58,41.99,22.65,41.51,40.14,33.83,39.42,34.67,17.01,39.07,18.26,30.64,82.2,42.56,37.08,62.8,68.01,32.46,47.76,44.08,52.39,16.39
GLAD2-LT01-2B-26E-1,120,122,70.774,197837.446,20.21,26.14,23.42,36.36,32.29,40.28,46.34,33.04,38.99,32.23,41.51,29.74,18.69,33.97,44.29,42.89,41.98,47.62,33.95,32.6,39.05,41.52,42.6,32.78,47.43,38.91,34.9,34.02,27.87,17.89,37.83,19.32,33.55,32.34,40.55,30.75,29.19,37.08,33.33,36.14,35.77,70.68,28.51,35.79,29.53,41.04,42.19,39.67,30.48,35.82
GLAD2-LT01-2B-26E-1,130,132,70.859,198137.411,45.11,34.12,61.09,34.09,25.58,42.14,26.94,42.38,30.14,39.19,34.29,38.99,21.02,37.09,23.77,40.55,66.15,49.24,15.8,44.77,31.36,41.74,17.39,26.05,35.17,45.1,79,38.91,45.17,37.65,40.42,22.87,36.89,35.69,79.15,31.23,32.53,33.81,42.26,84.26,34.66,38.3,85.89,61.24,41.38,43.05,39.9,40.97,30.43,75.67
GLAD2-LT01-2B-26E-1,140,142,70.945,198440.905,29.53,101.44,22.04,19.59,53.67,52.4,97.77,79.95,46.08,34.56,20.34,20.07,26.06,20.41,25.45,34.29,35.71,23.62,84.15,25.78,18.98,43.52,77.43,39.05,30.34,31.84,14.01,31.84,15.13,59.35,17.15,14.43,24.22,32.73,37.71,30.61,75.53,62.93,25.44,17.62,19.13,36.88,88.7,24.84,90.05,33.87,43.61,31.46,78.98,31.9
GLAD2-LT01-2B-26E-2,20,22,71.166,199220.814,53.94,61.09,49.65,32.54,33.68,73.34,47.54,29.73,40.55,39.3,36.78,63.35,52.93,18.17,53.75,34.15,27.44,36.13,46.91,46.89,66.53,49.13,77.43,41.93,24.08,40.76,25.61,30.89,68.26,30.86,45.17,59.87,32.59,36.12,18.98,92.4,30.95,29.73,32.18,85.25,43.62,45.91,32.97,49.59,29.91,24.72,41.97,24.23,32.27,45.89
GLAD2-LT01-2B-26E-2,30,32,71.252,199524.308,104.14,17.48,56.19,20.34,28.21,37.36,36.01,18.37,39.08,50.07,98.93,29.73,18.98,65.1,55.62,46.42,101.3,38.99,66.84,32.05,50.87,41.3,69.7,50.69,18.87,17.49,13.61,41.94,23.06,85.52,79.36,29.25,24.97,20.36,32.86,40.75,31.52,48.86,34.02,15.31,32.49,37.89,49.25,101.64,25.09,55.78,36.17,31.96,32.42,32.93
GLAD2-LT01-2B-26E-2,132,134,72.122,202446.55,42.18,41.58,53.27,37.96,24.35,52.65,21.43,42.53,37.65,41.29,39.2,35.53,101.94,40.41,48.23,35.17,42.53,43.76,55.59,40.09,55.72,69.28,55.75,39.6,47.76,48.71,39.2,56.33,35.51,41.65,40.88,42.5,44.27,46.9,48.51,56.94,54.63,58.88,52.8,56.54,49.06,58.07,37.62,40.34,55.7,39.59,39.18,38.39,46.59,42.04
GLAD2-LT01-2B-26E-2,140,142,72.19,202601.25,68.49,53.85,51.3,56.22,30.36,68.47,16.19,73.87,21.19,26.91,42.59,16.98,38.1,49.12,67.83,23.74,43.77,41.19,41.84,88.36,55.58,68.72,65.38,68.46,97.05,60.29,96.98,42.38,65.18,50.21,82.64,61.23,65.99,45.51,64.78,64.66,71.26,97.52,37.51,66.62,41.77,58.51,97.7,58.8,61.38,57.41,70.88,75.34,43.35,88.5
GLAD2-LT01-2B-26E-2,142,144,72.207,202639.925,78.91,65.52,59.46,50.98,51.81,56.46,63.68,18.97,61.77,42.12,39.55,71.84,25.72,82.86,43.88,87.03,54.2,96.39,95.58,99.25,56.39,19.53,52.29,31.84,46.94,71.99,40.47,16.4,31.5,40.39,37.91,94.68,93.34,28.3,25.54,52.86,44.49,18.57,39.94,89.47,47.14,99.76,32.31,73.43,62.4,102.22,53.17,52.38,51.3,95.14
GLAD2-LT01-2B-27E-1,20,22,72.425,203135.875,52.26,23.88,47.85,45.88,39.79,78.37,68.95,18.3,19.73,90.38,42.25,36.75,24.91,44.76,46.13,31.58,16.34,47.42,44.09,30.75,26.94,35.4,43.21,26.92,37.25,55.72,42.11,23.82,18.1,76.54,60.27,52.65,53.95,20.82,28.46,30.02,26.05,39.5,56.94,26.33,56.74,58.26,39.95,71.09,40.26,50.95,22.8,39.18,,
GLAD2-LT01-2B-27E-1,40,42,72.6,203534,68.64,34.83,71.16,63.01,67.81,48.1,52.37,36.81,61.58,59.34,46.94,76.26,67.55,69.13,83.97,61.33,65.77,50.08,59.25,37.35,38.9,57.97,40.61,71.65,53,54.67,80.36,60.55,48.81,27.96,56.2,60.89,57.49,41.84,16.33,44.07,46.74,68.88,76.12,30.88,20.96,56.26,69.46,69.12,52.83,46.41,49.94,23.2,37.35,20.03
GLAD2-LT01-2B-27E-1,60,62,72.774,203929.85,60.68,59.19,70.68,71.4,64.03,70.89,72.45,55.06,51.91,42.74,43,54.76,14.29,64.4,52.59,51.06,45.65,67.9,39.84,43.61,42.11,63.95,70.14,31.24,82.78,23.37,57.63,52.45,50.64,28.86,64.49,53.21,53.41,21.67,62.48,75.54,29.87,20.37,58.44,43.83,62.18,58.93,58.74,72.99,49.37,54.3,95.16,45.99,55.33,
GLAD2-LT01-2B-27E-1,80,82,72.949,204327.975,63.83,58.17,48.25,45.37,50.41,23.95,44.94,55.19,27.65,38.87,53.27,69.39,63.54,53.75,44.97,65.52,40.55,52.18,53.01,63.19,69.47,22.33,29.32,60.54,62.18,45.83,71.59,41.31,60.91,32.26,49.6,55.72,49.32,64.78,64.8,44.64,62.7,54.97,42.07,16.54,44.04,65.51,55.31,63.11,59.32,20.68,36.24,62.83,52.79,46.85
GLAD2-LT01-2B-27E-1,100,102,73.124,204726.1,30.88,21.16,41.64,15.11,38.3,15.92,38.85,41.78,19.55,19.53,20.63,24.34,26.77,25.58,30.95,34.43,53.34,27.56,28.92,47.15,26.94,27.48,35.27,18.46,21.09,33.75,48.31,18.15,24.83,18.3,37.21,30.58,36.2,21.84,34.22,26.67,30.55,27.62,31.91,32.93,15.11,24.85,39.33,45.66,20.27,9.18,44.63,20.89,29.32,45.72
GLAD2-LT01-2B-27E-1,120,122,73.299,205124.225,49.6,54.99,53.88,51.37,69.72,44.63,27.64,64.68,54.69,53.68,57.15,66.9,57.62,52.36,54.12,49.48,50.35,64.74,54.42,50.82,53,55.38,47.23,23.48,48,56.49,55.93,64.92,62.05,63.08,55.94,50.89,46.42,41.51,55.17,52.93,27.17,52.21,56.12,81.64,41.77,62.72,57.36,51.19,60.96,64.76,61.09,34.84,40.94,14.22
GLAD2-LT01-2B-27E-1,140,142,73.474,205522.35,41.03,51.53,56.26,46.47,45.99,45.79,50.29,50.46,49.98,30.82,59.09,66.69,58.8,47.7,47.6,56.4,42.93,50.42,56.81,47.95,58.72,53.45,54.84,48.85,53.65,50.92,55.44,49.27,41.12,54.11,49.33,47.39,56.86,54.6,52.48,60.21,54.14,62.41,51.56,56.26,61.77,46.87,57.22,50.91,54.63,58.95,47.18,53.58,54.79,51.5
GLAD2-LT01-2B-27E-2,0,2,73.535,205661.125,46.02,53.2,64.7,48.79,53.17,45.94,50.3,54.23,49.55,48.48,49.6,48.23,49.81,48.36,51.69,46.43,49.95,57.91,45.93,42.88,39.53,55.9,42.72,51.85,56.88,54.22,53.14,43.4,50.55,45.95,36.46,46.74,47.42,40.82,51.44,51.56,46.33,51.28,51.57,51.3,44.77,59.46,50.61,54.13,35.65,47.42,54.29,43.08,55.18,55.12
GLAD2-LT01-2B-27E-2,20,22,73.71,206059.25,51.76,55.28,51.33,44.7,26.69,37.64,55.24,45.26,47.43,40.41,33.54,58.71,47.33,45.87,53.07,50.18,52.12,34.76,54.3,56.61,36.6,46.74,44.7,50.75,49.42,45.64,44.42,74.98,51.63,42.81,55.01,44.83,53.02,57.02,46.63,48.49,57.16,59.23,60.43,49.69,42.19,51.9,63.27,43.98,42.53,46.01,40.48,51.16,58.85,44.62
GLAD2-LT01-2B-27E-2,40,42,73.885,206457.375,46.67,46.13,41.43,56.67,50.28,50.28,41.91,42.14,51.25,40.63,35.37,65.56,44.88,37.69,44.56,43.76,41.23,34.57,44.22,52.77,45.23,38.45,43.4,42.52,41.7,38.17,41.01,50.74,59.59,44.01,31.7,42.01,49.22,43.67,27.35,33.26,39.53,49.61,53.49,62.22,42.55,51.57,31.53,37.7,47.7,44.9,39.85,51.84,39.27,47.55
GLAD2-LT01-2B-27E-2,80,82,74.234,207251.35,44.04,42.11,42.65,38.51,31.77,9.05,40.42,43.81,37.58,36.12,36.67,38.91,47.09,46.05,44.84,45.45,11.55,44.75,45.26,45.59,32.72,44.56,40.68,48.91,32.34,39.54,41.25,33.88,46.81,47.15,47.63,37.08,49.13,51.3,43.75,42.38,43.2,42.18,44.85,41.96,43.13,45.44,46.67,49.48,47.21,47.43,48.47,46.33,46.21,39.88
GLAD2-LT01-2B-28E-2,140,142,77.096,213305.816,47.55,16.53,27.88,24.42,23.14,61.29,50.27,31.57,53.48,54.77,28.19,63.1,49.39,68.92,56.06,16.19,22.93,12.65,44.7,50.18,28.72,60.41,30.05,43.54,23.06,28.86,22.45,72.04,22.45,47.42,35.33,49.59,27.48,18.91,44.01,29.05,33.51,24.16,16.47,41.36,21.58,20.55,39.25,19.68,56.36,20.94,71.56,25.44,62.65,29.25
GLAD2-LT01-2B-29E-1,90,92,77.951,214649.021,53.2,26.19,18.44,57.94,51.5,15.71,38.06,32.81,13.74,31.85,29.86,26.26,26.6,22.86,22.04,19.89,19.19,17.48,23.49,17.55,24.42,57.89,43.81,46.74,20.48,18.3,23.61,26.84,71.78,44.45,14.56,40.96,52.71,38.03,22.12,38.85,27.21,37.96,49.26,25.85,21.91,50.48,22.93,63.07,17.14,18.44,17.35,20.75,16.94,20.82
GLAD2-LT01-2B-29E-2,0,2,78.037,214784.127,38.75,17.55,20,26.16,19.73,20,14.09,21.71,23.21,19.94,25.31,19.53,19.94,44.08,19.59,16.27,19.52,22.52,41.91,25.78,15.51,16.53,17.76,26.47,18.85,26.2,13.35,18.03,12.86,17.01,25.19,14.08,28.5,27.76,49.21,18.58,24.35,33.27,32.25,16.58,21.02,22.79,21.5,37.4,30.27,17.63,20.61,13.67,14.43,14.97
GLAD2-LT01-2B-29E-2,40,42,78.348,215272.708,20.48,24.42,20.14,37.96,28.3,31.58,32.25,25.58,20.42,28.38,34.02,22.46,32.05,23.13,37.18,16.61,26.27,34.63,18.42,18.44,22,22.41,26.13,22.22,28.98,33.15,18.84,18.64,23.69,27.62,27.09,37.08,20.68,31.59,29.32,24.31,20.35,37.08,24.7,23.67,25.59,39.05,27.96,,,,,,,
GLAD2-LT01-2B-29E-2,80,82,78.66,215762.86,16.21,24.51,37.2,17.82,26.6,13.4,19.05,21.07,20.08,14.29,16.86,22.59,26.69,31.57,14.5,17.63,16.46,17.76,17.67,30.11,17.42,16.94,19.13,11.7,19.93,21.23,20.85,16.19,21.36,21.94,18.94,19.32,27.44,18.86,20.63,20.63,25.1,20.43,22.59,20.89,15.51,17.38,17.37,26.26,17.35,18.71,15.48,15.38,16.75,20.18
GLAD2-LT01-2B-29E-3,0,2,78.839,216044.069,20.23,15.72,12.18,25.24,14.69,20.35,16.89,18.45,16.26,20.27,14.29,14.97,16.74,23.27,19.18,15.03,16.46,13.1,17.97,20.88,25.45,17.9,13.47,20.01,19.19,16.01,13.95,25.8,17.15,19.25,21.22,17.15,24.49,18.5,20.82,19.59,13.13,17.41,16.33,20.82,17.35,14.42,16.74,15.92,13.95,16.94,,,,
GLAD2-LT01-2B-33E-1,60,62,88.313,230927.723,16.08,35.7,17.35,13.07,15.36,19.82,14.82,30.24,17.64,21.24,13.42,22.47,13.23,13.47,21.5,15.79,13.4,19.12,20.42,19.88,11.3,27.55,14.36,16.87,36.15,15.04,23.74,12.38,25.54,18.68,29.55,14.38,13.34,22.19,14.56,21.37,36.14,27.37,18.11,13.27,27.89,20.53,28.51,24.02,18.76,13.41,16.33,20.27,28.39,30.36
GLAD2-LT01-2B-33E-1,80,82,88.5,231221.5,23.67,23.95,16.6,13.74,27.65,25.03,18.71,11.23,16.67,20.21,13.33,14.63,20.42,17.76,14.09,21.16,18.72,29.12,18.57,14.83,15.79,18.78,20.95,21.84,17.28,25.31,17.48,15.37,21.23,36.29,17.76,13.14,17.21,19.12,14.7,23.27,19.93,24.1,22.38,19.67,14.35,26.12,14.83,27.69,11.84,11.86,15.31,19.06,18.37,23.73
GLAD2-LT01-2B-33E-1,100,102,88.688,231516.848,40.68,17.08,23.06,14.98,31.57,17.08,14.3,20.2,15.44,27.01,20.34,18.57,21.94,25.11,16.46,33.14,22.52,29.14,28.37,25.24,25.99,39.39,36.44,13.69,26.75,27.13,19.26,14.08,39.73,22.18,25.31,20.59,19.8,28.3,23.33,20.48,22.5,19.9,22.77,18.1,20.15,19.81,13.96,20.64,17.35,15.86,31.75,18.59,23.23,13.13
GLAD2-LT01-2B-33E-2,0,2,89.166,232267.786,28.71,12.71,19.73,23.02,9.26,15.4,14.19,8.79,24.63,29.92,17.37,17.77,15.45,23.16,14.91,12.99,12.13,14.02,14.91,14.36,17.15,15.31,12.65,18.71,24.56,13.47,26.63,27.28,34.29,23.06,22.75,35.09,21.84,14.69,17.28,19.74,12.87,19.32,31.44,20.2,21.36,15.1,23.54,19.12,17.76,17.15,20.41,12.25,23.54,17.29
GLAD2-LT01-2B-33E-2,100,102,90.103,233739.813,13.47,19.76,13.34,19.68,12.46,15.17,23.33,16.61,14.03,27.76,16.8,16.47,11.23,26.87,21.43,14.9,26.88,18.03,13.58,12.8,23.81,17.22,27.88,16.82,19.54,14.97,19,30.07,13.07,18.16,16.12,16.8,14.21,16,28.1,20.25,32.04,23.61,17.15,21.5,23.68,17.96,15.38,33.44,17.14,17.72,23.46,22.32,17.08,19.67
GLAD2-LT01-2B-33E-2,140,142,90.478,234328.938,15.49,26.97,23.68,30.14,15.29,14.56,19.25,15.03,18.78,13.68,25.74,22.66,20.7,15.38,19.39,27.34,15.99,12.37,19.8,34.23,14.22,23.47,30.59,14.15,13.46,21.3,15.8,12.11,18.92,14.86,16.94,15.04,21.57,27.71,14.64,14.77,16.4,17.01,16.81,13.96,14.23,17.82,29.73,17.89,25.58,12.38,18.71,14.29,18.59,17.69
GLAD2-LT01-2B-34E-1,138,140,92.13,236924.23,15.32,14.09,13.06,33.81,13.42,17.21,15.44,22.12,22.52,13.8,21.32,22.11,10.57,13.95,24.37,24.97,24.08,24.15,20.43,24.35,13.35,28.24,17.49,26.13,19.28,15.24,39.2,27.9,25.67,19.93,23.84,20.9,28.78,23.82,19.19,26.92,23.03,19.19,20.14,20.45,24.74,29.46,17.63,23.35,17.55,15.15,18.34,11.77,18.31,27.86
GLAD2-LT01-2B-34E-1,146,148,92.21,237049.91,23.61,20.82,27.76,14.29,25.66,24.63,19.88,32.15,22.61,26.09,17.76,18.86,28.64,21.1,29.04,28.58,26.98,31.6,22.19,22.45,26.15,29.22,20.9,29.25,18.03,11.91,21.93,33.32,29.26,13.88,13.81,14.97,28.38,26,29.61,20.34,32.57,13.2,17.76,27.99,14.86,24.23,29.45,13.89,21.32,26.93,27.79,36.03,18.03,28.58
GLAD2-LT01-2B-34E-2,0,2,92.27,237144.17,17.33,26.46,29.05,25.11,28.2,13.41,27.24,29.19,25.71,24.24,18.1,13.81,18.3,27.42,13.77,12.5,14.7,22.11,29.18,11.72,29.4,27.64,15.38,25.46,27.21,28.38,23.29,24.63,23.01,21.78,24.36,14.56,17.9,31.77,14.84,25.72,35.24,22.18,23.67,18.03,21.7,31.29,33.28,19.28,16.67,25.53,24.71,28.51,16.12,20.3
GLAD2-LT01-2B-37A-1,110,112,98.18,253639.12,11.36,27.29,16.55,18.71,12.99,18.37,9.07,15.25,12.18,13.03,16.19,20.41,19.05,13.27,16.53,14.42,16.94,18.79,16.35,11.36,10.07,12.59,14.18,13.06,11.38,13.09,24.45,20.63,12.05,9.32,15.32,11.5,17.28,20.28,10.23,14.08,17.76,16.05,13.67,17.07,10.27,13.81,21.57,11.5,19.86,13.47,12.18,18.78,24.37,18.75
